"iso3c","iso2c","cname_en","edate","mmm","mmm_doc","electorate","total_vote","valid_vote","total_seats","electorate_2ndtier","total_vote_2ndtier","valid_vote_2ndtier","total_seats_2ndtier","party_id","cmp","cmp_parfam","pinitials","pname_en","pname_or","votes","v_share","estimate","votes_2ndtier","v_share_2ndtier","estimate_2ndtier","v_share_wgt","seats","seats_2ndtier","s_share","alliance","alliance_id","alliance_cmp","alliance_initials","alliance_en","alliance_or","region","continent","eu_member","eu_east","eu_since","eu_exit","oecd","oecd23","oecd_since"
"ALB","AL","Albania",2009-06-28,"no","no",2992271,1520074,1519176,140,NA,NA,NA,NA,"AL997",NA,NA,NA,"Others/Independents","Others/Independents",5621,0.00370003212267703,"no",NA,NA,NA,0.00370003212267703,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL10","75810","80","PAA","Environmentalist Agrarian Party","Partia Agrare Ambientaliste e Shqipërisë",2640,0.00153063354313836,"no",NA,NA,NA,0.00153063354313836,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL12","75623","95","PLL","Legality Movement Party","Partia Lëvizja e Legalitetit",6089,0.00353031350157934,"no",NA,NA,NA,0.00353031350157934,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL13",NA,NA,"BLD","Liberal Democratic Union","Bashkimi Liberal Demokrat",2681,0.00155440474589164,"no",NA,NA,NA,0.00155440474589164,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL16",NA,NA,"PDK","Demochristian Party of Albania","Partia Demokristiane ë Shqipërisë",13288,0.00770418883379639,"no",NA,NA,NA,0.00770418883379639,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL18",NA,NA,"PDSSH","Social Democracy Party of Albania","Partia Demokracia Sociale ë Shqipërisë",11891,0.00689422858388568,"no",NA,NA,NA,0.00689422858388568,0,NA,0,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL19","75230","20","LSI","Socialist Movement for Integration","Leviszja Socialiste per Integrim",180470,0.104633877094765,"no",NA,NA,NA,0.104633877094765,16,NA,0.114285714285714,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL2","75624","60","PDS","Democratic Party of Albania","Partia Demokratike ë Shqipërisë",528373,0.306342968594183,"no",NA,NA,NA,0.306342968594183,50,NA,0.357142857142857,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL21","75910","90","PDIU","Party for Justice, Integration and Unity","Partia Drejtësi, Integrim dhe Unitet",44957,0.0260654137116936,"no",NA,NA,NA,0.0260654137116936,4,NA,0.0285714285714286,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL23",NA,NA,"PKD (2013)","Christian Democratic Party of Albania","Partia Kristian Demokrate e Shqipërisë",7993,0.00463422496602457,"no",NA,NA,NA,0.00463422496602457,1,NA,0.00714285714285714,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL4","75220","20","PSS","Socialist Party of Albania","Partia Socialiste e Shqipërisë",713407,0.413622986405191,"no",NA,NA,NA,0.413622986405191,65,NA,0.464285714285714,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL5","75320","30","PSDSH","Social Democratic Party of Albania","Partia Socialdemokrate ë Shqipërisë",10220,0.00592540712533106,"no",NA,NA,NA,0.00592540712533106,0,NA,0,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL6","75951","90","PDNJ","Human Rights Union Party","Partia Bashkimi per te Drejtat e Njeriut",14772,0.00856459041637871,"no",NA,NA,NA,0.00856459041637871,1,NA,0.00714285714285714,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL7","75722","70","PRSH","Albanian Republican Party","Partia Republikana Shqipërisë",52168,0.0302462464691067,"no",NA,NA,NA,0.0302462464691067,3,NA,0.0214285714285714,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL8","75721","70","PBK","Party of National Front","Partia Balli Kombetar",4868,0.00282239548787785,"no",NA,NA,NA,0.00282239548787785,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL880",NA,NA,NA,"Others - Alliance for a European Albania","Others - Aleanca Per Shqiperine Europiane",55151,0.0319757464157665,"no",NA,NA,NA,0.0319757464157665,0,NA,0,"Electoral alliance member","AL606",NA,"APSE","Alliance for a European Albania","Aleanca Per Shqiperine Europiane","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL881",NA,NA,NA,"Others - Alliance for Employment, Prosperity and Integration","Others - Aleanca për Punësim, Mirëqenie dhe Integrim",24229,0.0140476212563255,"no",NA,NA,NA,0.0140476212563255,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL9","75421","40","PADS","Party of the Democratic Alliance of Albania","Partia Aliancë Demokratike e Shqipërisë",1384,0.000802423039281623,"no",NA,NA,NA,0.000802423039281623,0,NA,0,"Electoral alliance member","AL607",NA,"APMI","Alliance for Employment, Prosperity and Integration","Aleanca për Punësim, Mirëqenie dhe Integrim","Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",9208,0.00533866426712802,"no",NA,NA,NA,0.00533866426712802,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2013-06-23,"no","no",3271885,1749358,1724776,140,NA,NA,NA,NA,"AL999",NA,NA,NA,"Others","Others",40990,0.023765404898955,"no",NA,NA,NA,0.023765404898955,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL18",NA,NA,"PDSSH","Social Democracy Party of Albania","Partia Demokracia Sociale ë Shqipërisë",2473,0.00156306292070916,"no",NA,NA,NA,0.00156306292070916,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL19","75230","20","LSI","Socialist Movement for Integration","Leviszja Socialiste per Integrim",225901,0.142781025819297,"no",NA,NA,NA,0.142781025819297,19,NA,0.135714285714286,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL2","75624","60","PDS","Democratic Party of Albania","Partia Demokratike ë Shqipërisë",456413,0.288476440286951,"no",NA,NA,NA,0.288476440286951,43,NA,0.307142857142857,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL21","75910","90","PDIU","Party for Justice, Integration and Unity","Partia Drejtësi, Integrim dhe Unitet",76069,0.048079512056379,"no",NA,NA,NA,0.048079512056379,3,NA,0.0214285714285714,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL23",NA,NA,"PKD (2013)","Christian Democratic Party of Albania","Partia Kristian Demokrate e Shqipërisë",2421,0.00153019625193566,"no",NA,NA,NA,0.00153019625193566,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL4","75220","20","PSS","Socialist Party of Albania","Partia Socialiste e Shqipërisë",764750,0.483361248933413,"no",NA,NA,NA,0.483361248933413,74,NA,0.528571428571429,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL5","75320","30","PSDSH","Social Democratic Party of Albania","Partia Socialdemokrate ë Shqipërisë",14993,0.00947634547925292,"no",NA,NA,NA,0.00947634547925292,1,NA,0.00714285714285714,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL7","75722","70","PRSH","Albanian Republican Party","Partia Republikana Shqipërisë",3225,0.00203836551527984,"no",NA,NA,NA,0.00203836551527984,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL9","75421","40","PADS","Party of the Democratic Alliance of Albania","Partia Aliancë Demokratike e Shqipërisë",547,0.000345732073444364,"no",NA,NA,NA,0.000345732073444364,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2017-06-25,"no","no",3452324,1613975,1582150,140,NA,NA,NA,NA,"AL999",NA,NA,NA,"Others","Others",35358,0.0223480706633379,"no",NA,NA,NA,0.0223480706633379,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL19","75230","20","LSI","Socialist Movement for Integration","Leviszja Socialiste per Integrim",107533,0.0681328582181661,"no",NA,NA,NA,0.0681328582181661,4,NA,0.0285714285714286,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL4","75220","20","PSS","Socialist Party of Albania","Partia Socialiste e Shqipërisë",768254,0.486765373025387,"no",NA,NA,NA,0.486765373025387,74,NA,0.528571428571429,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL5","75320","30","PSDSH","Social Democratic Party of Albania","Partia Socialdemokrate ë Shqipërisë",35476,0.0224775769126469,"no",NA,NA,NA,0.0224775769126469,3,NA,0.0214285714285714,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL608","75624","60","PDAN","Democratic Party - Alliance for Change","Partia Demokratike - Aleanca për Ndryshim",622265,0.394266811296319,"no",NA,NA,NA,0.394266811296319,59,NA,0.421428571428571,"Electoral alliance",NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL8","75721","70","PBK","Party of National Front","Partia Balli Kombetar",1943,0.00123108388604332,"no",NA,NA,NA,0.00123108388604332,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",4247,0.00269089720227792,"no",NA,NA,NA,0.00269089720227792,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2021-04-25,"no","no",3588869,1662378,1578284,140,NA,NA,NA,NA,"AL999",NA,NA,NA,"Others","Others",38570,0.0244379338572779,"no",NA,NA,NA,0.0244379338572779,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL25",NA,NA,"PM","Opportunity Party","Partia Mundësia",48995,0.030481905898353,"no",NA,NA,NA,0.030481905898353,2,NA,0.0142857142857143,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL26",NA,NA,"BASHKË","Together Movement","Lëvizja BASHKË",24616,0.0153146769179275,"no",NA,NA,NA,0.0153146769179275,1,NA,0.00714285714285714,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL4","75220","20","PSS","Socialist Party of Albania","Partia Socialiste e Shqipërisë",856177,0.532664695302259,"no",NA,NA,NA,0.532664695302259,83,NA,0.592857142857143,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL5","75320","30","PSDSH","Social Democratic Party of Albania","Partia Socialdemokrate ë Shqipërisë",49890,0.0310387240589618,"no",NA,NA,NA,0.0310387240589618,3,NA,0.0214285714285714,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL608","75624","60","ASHM","Alliance for a Greater Albania","Aleanca për Shqipërinë Madhështore",529354,0.329333989487024,"no",NA,NA,NA,0.329333989487024,50,NA,0.357142857142857,"Electoral alliance",NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL611",NA,NA,"NISMA-SHB","Albania Becomes Initiative","Nisma Shqipëria Bëhet",64264,0.0399814103612972,"no",NA,NA,NA,0.0399814103612972,1,NA,0.00714285714285714,"Electoral alliance",NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ALB","AL","Albania",2025-05-11,"no","no",3713897,1664873,1607347,140,NA,NA,NA,NA,"AL999",NA,NA,NA,"Others","Others",34051,0.0211845979741773,"no",NA,NA,NA,0.0211845979741773,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM1","76222","20","HKK","Communist Party of Armenia","Hayastani Komunistakan Kusakstyun",93353,0.120950209242968,"no",NA,NA,NA,0.120950209242968,6,4,0.0526315789473684,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM2","76901","95","Shamiram","Shamiram","Shamiram",130252,0.168757368850654,"no",NA,NA,NA,0.168757368850654,8,0,0.0421052631578947,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM23",NA,NA,"RAK","Armenian Democratic Liberal Party","Ramgavar Azatakan Kusaktsutyun",19437,0.0251830066206289,"no",NA,NA,NA,0.0251830066206289,0,1,0.00526315789473684,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM29",NA,NA,"ZK","People's Party","Zhoghovrdakan Kusaktsoutioun",6706,0.00868844175530881,"no",NA,NA,NA,0.00868844175530881,0,0,0,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM3","76712","40","AGzM","National Democratic Union","Azgayin Gzoghovrdakan Miutyen",57996,0.0751408989026081,"no",NA,NA,NA,0.0751408989026081,3,2,0.0263157894736842,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM4","76521","40","AIM","National Self-Determination Union","Azgayin Inknoroshum Miavorum",42987,0.0556949069095526,"no",NA,NA,NA,0.0556949069095526,3,0,0.0157894736842105,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM5","76321","30","HHD","Armenian Revolutionary Federation","Hai Heghapokhakan Dashnaktsutyun",0,0,"no",NA,NA,NA,0,0,1,0.00526315789473684,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM610","76711","40","H Bloc","Republican Bloc","Hanrabedutyun",329000,0.426259668579869,"no",NA,NA,NA,0.426259668579869,20,68,0.463157894736842,"Electoral alliance",NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM7",NA,NA,"SCA","Scientific-Industrial and Civil Union of Armenia","Scientific-Industrial and Civil Union of Armenia",9940,0.0128784836039024,"no",NA,NA,NA,0.0128784836039024,0,0,0,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",0,0,"no",NA,NA,NA,0,0,72,0.378947368421053,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1995-07-05,"yes","yes",2178699,1183573,771830,40,NA,NA,NA,150,"AM999",NA,NA,NA,"Others","Others",82159,0.106447015534509,"no",NA,NA,NA,0.106447015534509,0,2,0.0105263157894737,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1999-05-30,"yes","yes",2198544,1137133,1081246,56,NA,NA,NA,75,"AM1","76222","20","HKK","Communist Party of Armenia","Hayastani Komunistakan Kusakstyun",130161,0.120380560945428,"no",NA,NA,NA,0.120380560945428,8,2,0.0763358778625954,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
"ARM","AM","Armenia",1999-05-30,"yes","yes",2198544,1137133,1081246,56,NA,NA,NA,75,"AM12",NA,NA,"HDK","Democratic Party","Hayastani Demokratakan Kusaktsution",10621,0.00982292651256051,"no",NA,NA,NA,0.00982292651256051,0,0,0,NA,NA,NA,NA,NA,NA,"Western Asia","Asia","no","no",NA,NA,"no","no",NA
